node_count,temperature,final_edge_count,runtime_in_ms,path_was_found,negative_weights_included
BFSolverTest 2, 12.04.2025 14:02:52
1000,1,1999.18.8538,False,True
1000,1,1997.9.074,True,False
1000,1,1994.8.9562,True,False
1000,1,1998.8.9644,True,False
1000,2,2993.30.1383,False,True
1000,2,2993.28.8658,False,True
1000,2,2993.27.6221,False,True
1000,2,2991.14.487,True,False
1000,2,2990.14.5298,True,False
1000,2,2992.14.2655,True,False
1000,3,3989.43.0319,False,True
1000,3,3988.42.0007,False,True
1000,3,3988.43.0498,False,True
1000,3,3989.21.5797,True,False
1000,3,3992.20.9611,True,False
1000,3,3987.20.3395,True,False
10000,0.5,14996.1714.869,False,True
10000,0.5,14998.1750.8096,False,True
10000,0.5,14997.1734.4227,False,True
10000,0.5,14997.992.0764,True,False
10000,0.5,14998.995.1636,True,False
10000,0.5,14999.1018.1041,True,False
10000,1,19997.2457.5751,False,True
10000,1,19995.2439.461,False,True
10000,1,19997.2375.4082,False,True
10000,1,19996.1398.075,True,False
10000,1,19996.1391.3526,True,False
10000,1,19996.1394.1234,True,False
10000,2,29990.3804.4986,False,True
10000,2,29993.3809.9307,False,True
10000,2,29995.3782.5586,False,True
10000,2,29991.2147.0647,True,False
10000,2,29990.2001.3685,True,False
10000,2,29992.2135.8185,True,False
10000,3,39990.5092.527,False,True
10000,3,39980.5030.2966,False,True
10000,3,39992.5096.2274,False,True
10000,3,39988.2762.7543,True,False
10000,3,39981.2852.2444,True,False
10000,3,39984.2809.8558,True,False
50000,0.5,74999.47234.4312,False,True
50000,0.5,74999.47545.2556,True,True
50000,0.5,74999.38165.2452,True,True
50000,0.5,74998.28856.3477,True,False
50000,0.5,74999.29175.943,True,False
50000,0.5,74998.28950.6091,True,False
50000,1,99995.75481.5223,False,True
50000,1,99998.69093.3896,True,True
50000,1,99996.56082.1108,True,True
50000,1,99995.44977.2507,True,False
50000,1,99998.44806.2344,True,False
50000,1,99997.44531.7026,True,False
50000,2,149994.154252.9637,False,True
50000,2,149996.112283.2972,True,True
50000,2,149991.81897.008,True,True
50000,2,149993.75876.3062,True,False
50000,2,149991.64676.7993,True,False
50000,2,149993.74592.7999,True,False
50000,3,199988.181699.2756,True,True
50000,3,199983.157214.1724,True,True
50000,3,199994.148911.672,True,True
50000,3,199992.117796.3338,True,False
50000,3,199992.123405.1564,True,False
50000,3,199991.117443.0263,True,False
10,0.5,13.0.0583,False,True
10,0.5,13.0.0533,True,True
10,0.5,12.0.0431,True,True
10,0.5,12.0.0363,True,False
10,0.5,13.0.0384,True,False
10,0.5,12.0.0431,True,False
10,1,17.0.057,False,True
10,1,18.0.0529,False,True
10,1,19.0.0609,True,True
10,1,16.0.0584,True,False
10,1,18.0.0497,True,False
10,1,17.0.0666,True,False
10,2,26.0.0484,False,True
10,2,21.0.0453,False,True
10,2,24.0.0498,False,True
10,2,25.0.059,True,False
10,2,21.0.0506,True,False
10,2,25.0.0515,True,False
10,3,30.0.0508,True,True
10,3,28.0.048,False,True
10,3,32.0.0553,False,True
10,3,32.0.0559,True,False
10,3,27.0.0528,True,False
10,3,31.0.0389,True,False
100,0.5,146.0.2021,False,True
100,0.5,148.0.1911,False,True
100,0.5,149.0.2014,False,True
100,0.5,149.0.1206,True,False
100,0.5,146.0.1192,True,False
100,0.5,148.0.1204,True,False
100,1,198.0.2198,False,True
100,1,194.0.202,False,True
100,1,196.0.2032,False,True
100,1,197.0.1604,True,False
100,1,198.0.1252,True,False
100,1,197.0.1273,True,False
100,2,293.0.2926,False,True
100,2,295.0.2929,False,True
100,2,293.0.2873,False,True
100,2,292.0.1694,True,False
100,2,290.0.169,True,False
100,2,290.0.1684,True,False
100,3,390.0.3609,False,True
100,3,393.0.3687,False,True
100,3,394.0.3721,False,True
100,3,389.0.2152,True,False
100,3,387.0.2145,True,False
100,3,389.0.2166,True,False
500,0.5,749.3.4532,False,True
500,0.5,748.3.5268,False,True
500,0.5,748.3.6389,False,True
500,0.5,748.1.902,True,False
500,0.5,748.1.794,True,False
500,0.5,747.1.7003,True,False
500,1,996.4.6899,False,True
500,1,998.4.7898,False,True
500,1,996.4.6283,False,True
